"Ativo","Data","Patrim Liq| Em moeda orig| em milhares| consolid:sim*"
"CATA4<XBSP>","3T2021",132169
"CATA4<XBSP>","4T2021",148322
"CATA4<XBSP>","1T2022",152285
"CATA4<XBSP>","2T2022",151659
"CATA4<XBSP>","3T2022",166737
"CATA4<XBSP>","4T2022",167742
"CATA4<XBSP>","1T2023",174391
"CATA4<XBSP>","2T2023",176428
"CATA4<XBSP>","3T2023",182662
"CATA4<XBSP>","4T2023",181623
"CATA4<XBSP>","1T2024",185074
"CATA4<XBSP>","2T2024",189832
"INEP3<XBSP>","1T2010",444153
"INEP3<XBSP>","2T2010",454261
"INEP3<XBSP>","3T2010",585525
"INEP3<XBSP>","4T2010",679255
"INEP3<XBSP>","1T2011",600466
"INEP3<XBSP>","2T2011",589628
"INEP3<XBSP>","3T2011",566860
"INEP3<XBSP>","4T2011",633091
"INEP3<XBSP>","1T2012",617067
"INEP3<XBSP>","2T2012",572171
"INEP3<XBSP>","3T2012",553243
"INEP3<XBSP>","4T2012",548444
"INEP3<XBSP>","1T2013",510041
"INEP3<XBSP>","2T2013",454460
"INEP3<XBSP>","3T2013",401785
"INEP3<XBSP>","4T2013",103084
"INEP3<XBSP>","1T2014",47839
"INEP3<XBSP>","2T2014",-82205
"INEP3<XBSP>","3T2014",-525999
"INEP3<XBSP>","4T2014",-1097331
"INEP3<XBSP>","1T2015",-1141811
"INEP3<XBSP>","2T2015",-1052097
"INEP3<XBSP>","3T2015",-1408759
"INEP3<XBSP>","4T2015",-349448
"INEP3<XBSP>","1T2016",-413568
"INEP3<XBSP>","2T2016",-462745
"INEP3<XBSP>","3T2016",-596562
"INEP3<XBSP>","4T2016",-967463
"INEP3<XBSP>","1T2017",-1010506
"INEP3<XBSP>","2T2017",-1058957
"INEP3<XBSP>","3T2017",-1115207
"INEP3<XBSP>","4T2017",-1283850
"INEP3<XBSP>","1T2018",-1338981
"INEP3<XBSP>","2T2018",-1389537
"INEP3<XBSP>","3T2018",-1382430
"INEP3<XBSP>","4T2018",-1587478
"INEP3<XBSP>","1T2019",-1619895
"INEP3<XBSP>","2T2019",-1682972
"INEP3<XBSP>","3T2019",-1703919
"INEP3<XBSP>","4T2019",-2015998
"INEP3<XBSP>","1T2020",-2070188
"INEP3<XBSP>","2T2020",-2108340
"INEP3<XBSP>","3T2020",-2170940
"INEP3<XBSP>","4T2020",-2574120
"INEP3<XBSP>","1T2021",-2583378
"INEP3<XBSP>","2T2021",-2563913
"INEP3<XBSP>","3T2021",-2561836
"INEP3<XBSP>","4T2021",-1260671
"INEP3<XBSP>","1T2022",-1314176
"INEP3<XBSP>","2T2022",-1381605
"INEP3<XBSP>","3T2022",-1444045
"INEP3<XBSP>","4T2022",-1620653
"INEP3<XBSP>","1T2023",-1690169
"INEP3<XBSP>","2T2023",-1776682
"INEP3<XBSP>","3T2023",-1806157
"INEP3<XBSP>","4T2023",-1124647
"INEP3<XBSP>","1T2024",-1182760
"INEP3<XBSP>","2T2024",-1280709
"INEP4<XBSP>","1T2010",444153
"INEP4<XBSP>","2T2010",454261
"INEP4<XBSP>","3T2010",585525
"INEP4<XBSP>","4T2010",679255
"INEP4<XBSP>","1T2011",600466
"INEP4<XBSP>","2T2011",589628
"INEP4<XBSP>","3T2011",566860
"INEP4<XBSP>","4T2011",633091
"INEP4<XBSP>","1T2012",617067
"INEP4<XBSP>","2T2012",572171
"INEP4<XBSP>","3T2012",553243
"INEP4<XBSP>","4T2012",548444
"INEP4<XBSP>","1T2013",510041
"INEP4<XBSP>","2T2013",454460
"INEP4<XBSP>","3T2013",401785
"INEP4<XBSP>","4T2013",103084
"INEP4<XBSP>","1T2014",47839
"INEP4<XBSP>","2T2014",-82205
"INEP4<XBSP>","3T2014",-525999
"INEP4<XBSP>","4T2014",-1097331
"INEP4<XBSP>","1T2015",-1141811
"INEP4<XBSP>","2T2015",-1052097
"INEP4<XBSP>","3T2015",-1408759
"INEP4<XBSP>","4T2015",-349448
"INEP4<XBSP>","1T2016",-413568
"INEP4<XBSP>","2T2016",-462745
"INEP4<XBSP>","3T2016",-596562
"INEP4<XBSP>","4T2016",-967463
"INEP4<XBSP>","1T2017",-1010506
"INEP4<XBSP>","2T2017",-1058957
"INEP4<XBSP>","3T2017",-1115207
"INEP4<XBSP>","4T2017",-1283850
"INEP4<XBSP>","1T2018",-1338981
"INEP4<XBSP>","2T2018",-1389537
"INEP4<XBSP>","3T2018",-1382430
"INEP4<XBSP>","4T2018",-1587478
"INEP4<XBSP>","1T2019",-1619895
"INEP4<XBSP>","2T2019",-1682972
"INEP4<XBSP>","3T2019",-1703919
"INEP4<XBSP>","4T2019",-2015998
"INEP4<XBSP>","1T2020",-2070188
"INEP4<XBSP>","2T2020",-2108340
"INEP4<XBSP>","3T2020",-2170940
"INEP4<XBSP>","4T2020",-2574120
"INEP4<XBSP>","1T2021",-2583378
"INEP4<XBSP>","2T2021",-2563913
"INEP4<XBSP>","3T2021",-2561836
"INEP4<XBSP>","4T2021",-1260671
"INEP4<XBSP>","1T2022",-1314176
"INEP4<XBSP>","2T2022",-1381605
"INEP4<XBSP>","3T2022",-1444045
"INEP4<XBSP>","4T2022",-1620653
"INEP4<XBSP>","1T2023",-1690169
"INEP4<XBSP>","2T2023",-1776682
"INEP4<XBSP>","3T2023",-1806157
"INEP4<XBSP>","4T2023",-1124647
"INEP4<XBSP>","1T2024",-1182760
"INEP4<XBSP>","2T2024",-1280709
"IFCM3<XBSP>","1T2010","-"
"IFCM3<XBSP>","2T2010","-"
"IFCM3<XBSP>","3T2010","-"
"IFCM3<XBSP>","4T2010","-"
"IFCM3<XBSP>","1T2011","-"
"IFCM3<XBSP>","2T2011","-"
"IFCM3<XBSP>","3T2011","-"
"IFCM3<XBSP>","4T2011","-"
"IFCM3<XBSP>","1T2012","-"
"IFCM3<XBSP>","2T2012","-"
"IFCM3<XBSP>","3T2012","-"
"IFCM3<XBSP>","4T2012","-"
"IFCM3<XBSP>","1T2013","-"
"IFCM3<XBSP>","2T2013","-"
"IFCM3<XBSP>","3T2013","-"
"IFCM3<XBSP>","4T2013","-"
"IFCM3<XBSP>","1T2014","-"
"IFCM3<XBSP>","2T2014","-"
"IFCM3<XBSP>","3T2014","-"
"IFCM3<XBSP>","4T2014","-"
"IFCM3<XBSP>","1T2015","-"
"IFCM3<XBSP>","2T2015","-"
"IFCM3<XBSP>","3T2015","-"
"IFCM3<XBSP>","4T2015","-"
"IFCM3<XBSP>","1T2016","-"
"IFCM3<XBSP>","2T2016","-"
"IFCM3<XBSP>","3T2016","-"
"IFCM3<XBSP>","4T2016","-"
"IFCM3<XBSP>","1T2017","-"
"IFCM3<XBSP>","2T2017","-"
"IFCM3<XBSP>","3T2017","-"
"IFCM3<XBSP>","4T2017","-"
"IFCM3<XBSP>","1T2018","-"
"IFCM3<XBSP>","2T2018","-"
"IFCM3<XBSP>","3T2018","-"
"IFCM3<XBSP>","4T2018",29910
"IFCM3<XBSP>","1T2019","-"
"IFCM3<XBSP>","2T2019","-"
"IFCM3<XBSP>","3T2019","-"
"IFCM3<XBSP>","4T2019",40559
"IFCM3<XBSP>","1T2020","-"
"IFCM3<XBSP>","2T2020","-"
"IFCM3<XBSP>","3T2020","-"
"IFCM3<XBSP>","4T2020",59032
"IFCM3<XBSP>","1T2021",79090
"IFCM3<XBSP>","2T2021",921911
"IFCM3<XBSP>","3T2021",921548
"IFCM3<XBSP>","4T2021",1286049
"IFCM3<XBSP>","1T2022",1238246
"IFCM3<XBSP>","2T2022",1182994
"IFCM3<XBSP>","3T2022",1515786
"IFCM3<XBSP>","4T2022",1443344
"IFCM3<XBSP>","1T2023",1367568
"IFCM3<XBSP>","2T2023",1416874
"IFCM3<XBSP>","3T2023",1366395
"IFCM3<XBSP>","4T2023",1619869
"IFCM3<XBSP>","1T2024",1535673
"IFCM3<XBSP>","2T2024",-3584
"INTB3<XBSP>","1T2010","-"
"INTB3<XBSP>","2T2010","-"
"INTB3<XBSP>","3T2010","-"
"INTB3<XBSP>","4T2010","-"
"INTB3<XBSP>","1T2011","-"
"INTB3<XBSP>","2T2011","-"
"INTB3<XBSP>","3T2011","-"
"INTB3<XBSP>","4T2011","-"
"INTB3<XBSP>","1T2012","-"
"INTB3<XBSP>","2T2012","-"
"INTB3<XBSP>","3T2012","-"
"INTB3<XBSP>","4T2012","-"
"INTB3<XBSP>","1T2013","-"
"INTB3<XBSP>","2T2013","-"
"INTB3<XBSP>","3T2013","-"
"INTB3<XBSP>","4T2013","-"
"INTB3<XBSP>","1T2014","-"
"INTB3<XBSP>","2T2014","-"
"INTB3<XBSP>","3T2014","-"
"INTB3<XBSP>","4T2014","-"
"INTB3<XBSP>","1T2015","-"
"INTB3<XBSP>","2T2015","-"
"INTB3<XBSP>","3T2015","-"
"INTB3<XBSP>","4T2015","-"
"INTB3<XBSP>","1T2016","-"
"INTB3<XBSP>","2T2016","-"
"INTB3<XBSP>","3T2016","-"
"INTB3<XBSP>","4T2016","-"
"INTB3<XBSP>","1T2017","-"
"INTB3<XBSP>","2T2017","-"
"INTB3<XBSP>","3T2017","-"
"INTB3<XBSP>","4T2017",520512
"INTB3<XBSP>","1T2018","-"
"INTB3<XBSP>","2T2018","-"
"INTB3<XBSP>","3T2018","-"
"INTB3<XBSP>","4T2018",625608
"INTB3<XBSP>","1T2019","-"
"INTB3<XBSP>","2T2019","-"
"INTB3<XBSP>","3T2019","-"
"INTB3<XBSP>","4T2019",724859
"INTB3<XBSP>","1T2020",695723
"INTB3<XBSP>","2T2020",746834
"INTB3<XBSP>","3T2020",829235
"INTB3<XBSP>","4T2020",976230
"INTB3<XBSP>","1T2021",1730361
"INTB3<XBSP>","2T2021",1815257
"INTB3<XBSP>","3T2021",1834636
"INTB3<XBSP>","4T2021",1900426
"INTB3<XBSP>","1T2022",1975706
"INTB3<XBSP>","2T2022",2052929
"INTB3<XBSP>","3T2022",2134790
"INTB3<XBSP>","4T2022",2231037
"INTB3<XBSP>","1T2023",2294535
"INTB3<XBSP>","2T2023",2412059
"INTB3<XBSP>","3T2023",2468362
"INTB3<XBSP>","4T2023",2600824
"INTB3<XBSP>","1T2024",2656413
"INTB3<XBSP>","2T2024",2775174
"IVPR3B<XBSP>","1T2010",943314
"IVPR3B<XBSP>","2T2010",1132526
"IVPR3B<XBSP>","3T2010",1293215
"IVPR3B<XBSP>","4T2010",1382974
"IVPR3B<XBSP>","1T2011",1367856
"IVPR3B<XBSP>","2T2011",1356856
"IVPR3B<XBSP>","3T2011",1496920
"IVPR3B<XBSP>","4T2011",1681246
"IVPR3B<XBSP>","1T2012",3765412
"IVPR3B<XBSP>","2T2012",3791426
"IVPR3B<XBSP>","3T2012",3817396
"IVPR3B<XBSP>","4T2012",3824295
"IVPR3B<XBSP>","1T2013",3846806
"IVPR3B<XBSP>","2T2013",3853585
"IVPR3B<XBSP>","3T2013",3887784
"IVPR3B<XBSP>","4T2013",3916678
"IVPR3B<XBSP>","1T2014",3916096
"IVPR3B<XBSP>","2T2014",3993391
"IVPR3B<XBSP>","3T2014",3946156
"IVPR3B<XBSP>","4T2014",3887494
"IVPR3B<XBSP>","1T2015",3916271
"IVPR3B<XBSP>","2T2015",3605830
"IVPR3B<XBSP>","3T2015",3868921
"IVPR3B<XBSP>","4T2015",3471043
"IVPR3B<XBSP>","1T2016",3004975
"IVPR3B<XBSP>","2T2016",2500504
"IVPR3B<XBSP>","3T2016",2181756
"IVPR3B<XBSP>","4T2016",3136200
"IVPR3B<XBSP>","1T2017",2997623
"IVPR3B<XBSP>","2T2017",2935029
"IVPR3B<XBSP>","3T2017",2897325
"IVPR3B<XBSP>","4T2017",2653570
"IVPR3B<XBSP>","1T2018",2563937
"IVPR3B<XBSP>","2T2018",2371825
"IVPR3B<XBSP>","3T2018",2290515
"IVPR3B<XBSP>","4T2018",2329613
"IVPR3B<XBSP>","1T2019",2140248
"IVPR3B<XBSP>","2T2019",1791860
"IVPR3B<XBSP>","3T2019",1715256
"IVPR3B<XBSP>","4T2019",776829
"IVPR3B<XBSP>","1T2020",348779
"IVPR3B<XBSP>","2T2020",86735
"IVPR3B<XBSP>","3T2020",-322178
"IVPR3B<XBSP>","4T2020",-562631
"IVPR3B<XBSP>","1T2021",-1003978
"IVPR3B<XBSP>","2T2021",-1450443
"IVPR3B<XBSP>","3T2021",-1981814
"IVPR3B<XBSP>","4T2021",-1113260
"IVPR3B<XBSP>","1T2022",-1343030
"IVPR3B<XBSP>","2T2022",-1465953
"IVPR3B<XBSP>","3T2022",-1346943
"IVPR3B<XBSP>","4T2022",-1268927
"IVPR3B<XBSP>","1T2023",-1352113
"IVPR3B<XBSP>","2T2023",-1369092
"IVPR3B<XBSP>","3T2023",-1438457
"IVPR3B<XBSP>","4T2023",-1433260
"IVPR3B<XBSP>","1T2024",-1536943
"IVPR3B<XBSP>","2T2024",-1497349
"IVPR4B<XBSP>","1T2010",943314
"IVPR4B<XBSP>","2T2010",1132526
"IVPR4B<XBSP>","3T2010",1293215
"IVPR4B<XBSP>","4T2010",1382974
"IVPR4B<XBSP>","1T2011",1367856
"IVPR4B<XBSP>","2T2011",1356856
"IVPR4B<XBSP>","3T2011",1496920
"IVPR4B<XBSP>","4T2011",1681246
"IVPR4B<XBSP>","1T2012",3765412
"IVPR4B<XBSP>","2T2012",3791426
"IVPR4B<XBSP>","3T2012",3817396
"IVPR4B<XBSP>","4T2012",3824295
"IVPR4B<XBSP>","1T2013",3846806
"IVPR4B<XBSP>","2T2013",3853585
"IVPR4B<XBSP>","3T2013",3887784
"IVPR4B<XBSP>","4T2013",3916678
"IVPR4B<XBSP>","1T2014",3916096
"IVPR4B<XBSP>","2T2014",3993391
"IVPR4B<XBSP>","3T2014",3946156
"IVPR4B<XBSP>","4T2014",3887494
"IVPR4B<XBSP>","1T2015",3916271
"IVPR4B<XBSP>","2T2015",3605830
"IVPR4B<XBSP>","3T2015",3868921
"IVPR4B<XBSP>","4T2015",3471043
"IVPR4B<XBSP>","1T2016",3004975
"IVPR4B<XBSP>","2T2016",2500504
"IVPR4B<XBSP>","3T2016",2181756
"IVPR4B<XBSP>","4T2016",3136200
"IVPR4B<XBSP>","1T2017",2997623
"IVPR4B<XBSP>","2T2017",2935029
"IVPR4B<XBSP>","3T2017",2897325
"IVPR4B<XBSP>","4T2017",2653570
"IVPR4B<XBSP>","1T2018",2563937
"IVPR4B<XBSP>","2T2018",2371825
"IVPR4B<XBSP>","3T2018",2290515
"IVPR4B<XBSP>","4T2018",2329613
"IVPR4B<XBSP>","1T2019",2140248
"IVPR4B<XBSP>","2T2019",1791860
"IVPR4B<XBSP>","3T2019",1715256
"IVPR4B<XBSP>","4T2019",776829
"IVPR4B<XBSP>","1T2020",348779
"IVPR4B<XBSP>","2T2020",86735
"IVPR4B<XBSP>","3T2020",-322178
"IVPR4B<XBSP>","4T2020",-562631
"IVPR4B<XBSP>","1T2021",-1003978
"IVPR4B<XBSP>","2T2021",-1450443
"IVPR4B<XBSP>","3T2021",-1981814
"IVPR4B<XBSP>","4T2021",-1113260
"IVPR4B<XBSP>","1T2022",-1343030
"IVPR4B<XBSP>","2T2022",-1465953
"IVPR4B<XBSP>","3T2022",-1346943
"IVPR4B<XBSP>","4T2022",-1268927
"IVPR4B<XBSP>","1T2023",-1352113
"IVPR4B<XBSP>","2T2023",-1369092
"IVPR4B<XBSP>","3T2023",-1438457
"IVPR4B<XBSP>","4T2023",-1433260
"IVPR4B<XBSP>","1T2024",-1536943
"IVPR4B<XBSP>","2T2024",-1497349
"FIGE3<XBSP>","1T2010",126583
"FIGE3<XBSP>","2T2010",128324
"FIGE3<XBSP>","3T2010",130421
"FIGE3<XBSP>","4T2010",132571
"FIGE3<XBSP>","1T2011",134695
"FIGE3<XBSP>","2T2011",137050
"FIGE3<XBSP>","3T2011",139593
"FIGE3<XBSP>","4T2011",142075
"FIGE3<XBSP>","1T2012",144261
"FIGE3<XBSP>","2T2012",146306
"FIGE3<XBSP>","3T2012",148206
"FIGE3<XBSP>","4T2012",149794
"FIGE3<XBSP>","1T2013",151423
"FIGE3<XBSP>","2T2013",153219
"FIGE3<XBSP>","3T2013",155340
"FIGE3<XBSP>","4T2013",157239
"FIGE3<XBSP>","1T2014",159629
"FIGE3<XBSP>","2T2014",162291
"FIGE3<XBSP>","3T2014",164929
"FIGE3<XBSP>","4T2014",167935
"FIGE3<XBSP>","1T2015",170970
"FIGE3<XBSP>","2T2015",174331
"FIGE3<XBSP>","3T2015",178160
"FIGE3<XBSP>","4T2015",182041
"FIGE3<XBSP>","1T2016",185722
"FIGE3<XBSP>","2T2016",189623
"FIGE3<XBSP>","3T2016",193774
"FIGE3<XBSP>","4T2016",197607
"FIGE3<XBSP>","1T2017",201230
"FIGE3<XBSP>","2T2017",204500
"FIGE3<XBSP>","3T2017",207447
"FIGE3<XBSP>","4T2017",209584
"FIGE3<XBSP>","1T2018",211634
"FIGE3<XBSP>","2T2018",213643
"FIGE3<XBSP>","3T2018",215724
"FIGE3<XBSP>","4T2018",220026
"FIGE3<XBSP>","1T2019",222172
"FIGE3<XBSP>","2T2019",224159
"FIGE3<XBSP>","3T2019",226080
"FIGE3<XBSP>","4T2019",227717
"FIGE3<XBSP>","1T2020",228857
"FIGE3<XBSP>","2T2020",229833
"FIGE3<XBSP>","3T2020",230497
"FIGE3<XBSP>","4T2020",231086
"FIGE3<XBSP>","1T2021",231691
"FIGE3<XBSP>","2T2021",232713
"FIGE3<XBSP>","3T2021",234433
"FIGE3<XBSP>","4T2021","-"
"FIGE3<XBSP>","1T2022",241048
"FIGE3<XBSP>","2T2022",145752
"FIGE3<XBSP>","3T2022",148692
"FIGE3<XBSP>","4T2022",148304
"FIGE3<XBSP>","1T2023",151448
"FIGE3<XBSP>","2T2023",154447
"FIGE3<XBSP>","3T2023",157596
"FIGE3<XBSP>","4T2023",160202
"FIGE3<XBSP>","1T2024",162783
"FIGE3<XBSP>","2T2024",165355
"FIGE4<XBSP>","1T2010",126583
"FIGE4<XBSP>","2T2010",128324
"FIGE4<XBSP>","3T2010",130421
"FIGE4<XBSP>","4T2010",132571
"FIGE4<XBSP>","1T2011",134695
"FIGE4<XBSP>","2T2011",137050
"FIGE4<XBSP>","3T2011",139593
"FIGE4<XBSP>","4T2011",142075
"FIGE4<XBSP>","1T2012",144261
"FIGE4<XBSP>","2T2012",146306
"FIGE4<XBSP>","3T2012",148206
"FIGE4<XBSP>","4T2012",149794
"FIGE4<XBSP>","1T2013",151423
"FIGE4<XBSP>","2T2013",153219
"FIGE4<XBSP>","3T2013",155340
"FIGE4<XBSP>","4T2013",157239
"FIGE4<XBSP>","1T2014",159629
"FIGE4<XBSP>","2T2014",162291
"FIGE4<XBSP>","3T2014",164929
"FIGE4<XBSP>","4T2014",167935
"FIGE4<XBSP>","1T2015",170970
"FIGE4<XBSP>","2T2015",174331
"FIGE4<XBSP>","3T2015",178160
"FIGE4<XBSP>","4T2015",182041
"FIGE4<XBSP>","1T2016",185722
"FIGE4<XBSP>","2T2016",189623
"FIGE4<XBSP>","3T2016",193774
"FIGE4<XBSP>","4T2016",197607
"FIGE4<XBSP>","1T2017",201230
"FIGE4<XBSP>","2T2017",204500
"FIGE4<XBSP>","3T2017",207447
"FIGE4<XBSP>","4T2017",209584
"FIGE4<XBSP>","1T2018",211634
"FIGE4<XBSP>","2T2018",213643
"FIGE4<XBSP>","3T2018",215724
"FIGE4<XBSP>","4T2018",220026
"FIGE4<XBSP>","1T2019",222172
"FIGE4<XBSP>","2T2019",224159
"FIGE4<XBSP>","3T2019",226080
"FIGE4<XBSP>","4T2019",227717
"FIGE4<XBSP>","1T2020",228857
"FIGE4<XBSP>","2T2020",229833
"FIGE4<XBSP>","3T2020",230497
"FIGE4<XBSP>","4T2020",231086
"FIGE4<XBSP>","1T2021",231691
"FIGE4<XBSP>","2T2021",232713
"FIGE4<XBSP>","3T2021",234433
"FIGE4<XBSP>","4T2021","-"
"FIGE4<XBSP>","1T2022",241048
"FIGE4<XBSP>","2T2022",145752
"FIGE4<XBSP>","3T2022",148692
"FIGE4<XBSP>","4T2022",148304
"FIGE4<XBSP>","1T2023",151448
"FIGE4<XBSP>","2T2023",154447
"FIGE4<XBSP>","3T2023",157596
"FIGE4<XBSP>","4T2023",160202
"FIGE4<XBSP>","1T2024",162783
"FIGE4<XBSP>","2T2024",165355
"MYPK3<XBSP>","1T2010",718439
"MYPK3<XBSP>","2T2010",762695
"MYPK3<XBSP>","3T2010",813710
"MYPK3<XBSP>","4T2010",779388
"MYPK3<XBSP>","1T2011",833055
"MYPK3<XBSP>","2T2011",885558
"MYPK3<XBSP>","3T2011",960620
"MYPK3<XBSP>","4T2011",918620
"MYPK3<XBSP>","1T2012",929217
"MYPK3<XBSP>","2T2012",875494
"MYPK3<XBSP>","3T2012",933588
"MYPK3<XBSP>","4T2012",913038
"MYPK3<XBSP>","1T2013",899769
"MYPK3<XBSP>","2T2013",1087653
"MYPK3<XBSP>","3T2013",1143158
"MYPK3<XBSP>","4T2013",1221081
"MYPK3<XBSP>","1T2014",1177253
"MYPK3<XBSP>","2T2014",1144948
"MYPK3<XBSP>","3T2014",1278939
"MYPK3<XBSP>","4T2014",1383394
"MYPK3<XBSP>","1T2015",1687389
"MYPK3<XBSP>","2T2015",1695781
"MYPK3<XBSP>","3T2015",2246593
"MYPK3<XBSP>","4T2015",2153447
"MYPK3<XBSP>","1T2016",1979769
"MYPK3<XBSP>","2T2016",1792842
"MYPK3<XBSP>","3T2016",1825309
"MYPK3<XBSP>","4T2016",1783985
"MYPK3<XBSP>","1T2017",2308611
"MYPK3<XBSP>","2T2017",2375348
"MYPK3<XBSP>","3T2017",2307886
"MYPK3<XBSP>","4T2017",2387853
"MYPK3<XBSP>","1T2018",2599563
"MYPK3<XBSP>","2T2018",2820871
"MYPK3<XBSP>","3T2018",2948200
"MYPK3<XBSP>","4T2018",2921950
"MYPK3<XBSP>","1T2019",3017214
"MYPK3<XBSP>","2T2019",3114831
"MYPK3<XBSP>","3T2019",3379613
"MYPK3<XBSP>","4T2019",3228478
"MYPK3<XBSP>","1T2020",3921850
"MYPK3<XBSP>","2T2020",3762403
"MYPK3<XBSP>","3T2020",3839001
"MYPK3<XBSP>","4T2020",3462285
"MYPK3<XBSP>","1T2021",3838539
"MYPK3<XBSP>","2T2021",3599253
"MYPK3<XBSP>","3T2021",4074168
"MYPK3<XBSP>","4T2021",4041744
"MYPK3<XBSP>","1T2022",3597674
"MYPK3<XBSP>","2T2022",4038756
"MYPK3<XBSP>","3T2022",4089834
"MYPK3<XBSP>","4T2022",3919807
"MYPK3<XBSP>","1T2023",3865175
"MYPK3<XBSP>","2T2023",3786150
"MYPK3<XBSP>","3T2023",3834278
"MYPK3<XBSP>","4T2023",3693626
"MYPK3<XBSP>","1T2024",3787203
"MYPK3<XBSP>","2T2024",4116402
"RANI3<XBSP>","1T2010",449749
"RANI3<XBSP>","2T2010",454257
"RANI3<XBSP>","3T2010",479404
"RANI3<XBSP>","4T2010",467116
"RANI3<XBSP>","1T2011",470494
"RANI3<XBSP>","2T2011",472839
"RANI3<XBSP>","3T2011",463667
"RANI3<XBSP>","4T2011",464230
"RANI3<XBSP>","1T2012",467727
"RANI3<XBSP>","2T2012",450158
"RANI3<XBSP>","3T2012",434810
"RANI3<XBSP>","4T2012",453999
"RANI3<XBSP>","1T2013",444771
"RANI3<XBSP>","2T2013",452945
"RANI3<XBSP>","3T2013",460223
"RANI3<XBSP>","4T2013",488229
"RANI3<XBSP>","1T2014",488907
"RANI3<XBSP>","2T2014",500470
"RANI3<XBSP>","3T2014",499388
"RANI3<XBSP>","4T2014",497611
"RANI3<XBSP>","1T2015",456821
"RANI3<XBSP>","2T2015",475980
"RANI3<XBSP>","3T2015",407968
"RANI3<XBSP>","4T2015",396615
"RANI3<XBSP>","1T2016",425133
"RANI3<XBSP>","2T2016",457480
"RANI3<XBSP>","3T2016",452270
"RANI3<XBSP>","4T2016",445191
"RANI3<XBSP>","1T2017",441504
"RANI3<XBSP>","2T2017",435935
"RANI3<XBSP>","3T2017",448022
"RANI3<XBSP>","4T2017",340713
"RANI3<XBSP>","1T2018",334455
"RANI3<XBSP>","2T2018",305963
"RANI3<XBSP>","3T2018",319940
"RANI3<XBSP>","4T2018",309160
"RANI3<XBSP>","1T2019",309688
"RANI3<XBSP>","2T2019",305001
"RANI3<XBSP>","3T2019",299193
"RANI3<XBSP>","4T2019",336485
"RANI3<XBSP>","1T2020",354473
"RANI3<XBSP>","2T2020",369771
"RANI3<XBSP>","3T2020",768474
"RANI3<XBSP>","4T2020",786154
"RANI3<XBSP>","1T2021",842855
"RANI3<XBSP>","2T2021",873086
"RANI3<XBSP>","3T2021",954241
"RANI3<XBSP>","4T2021",957438
"RANI3<XBSP>","1T2022",1057362
"RANI3<XBSP>","2T2022",1032489
"RANI3<XBSP>","3T2022",1088410
"RANI3<XBSP>","4T2022",1125085
"RANI3<XBSP>","1T2023",1184218
"RANI3<XBSP>","2T2023",1281236
"RANI3<XBSP>","3T2023",1290936
"RANI3<XBSP>","4T2023",1279704
"RANI3<XBSP>","1T2024",1320343
"RANI3<XBSP>","2T2024",1251320
"IRBR3<XBSP>","1T2010","-"
"IRBR3<XBSP>","2T2010","-"
"IRBR3<XBSP>","3T2010","-"
"IRBR3<XBSP>","4T2010","-"
"IRBR3<XBSP>","1T2011","-"
"IRBR3<XBSP>","2T2011","-"
"IRBR3<XBSP>","3T2011","-"
"IRBR3<XBSP>","4T2011","-"
"IRBR3<XBSP>","1T2012","-"
"IRBR3<XBSP>","2T2012","-"
"IRBR3<XBSP>","3T2012","-"
"IRBR3<XBSP>","4T2012","-"
"IRBR3<XBSP>","1T2013","-"
"IRBR3<XBSP>","2T2013","-"
"IRBR3<XBSP>","3T2013","-"
"IRBR3<XBSP>","4T2013","-"
"IRBR3<XBSP>","1T2014","-"
"IRBR3<XBSP>","2T2014","-"
"IRBR3<XBSP>","3T2014","-"
"IRBR3<XBSP>","4T2014","-"
"IRBR3<XBSP>","1T2015","-"
"IRBR3<XBSP>","2T2015","-"
"IRBR3<XBSP>","3T2015","-"
"IRBR3<XBSP>","4T2015",3174595
"IRBR3<XBSP>","1T2016","-"
"IRBR3<XBSP>","2T2016","-"
"IRBR3<XBSP>","3T2016","-"
"IRBR3<XBSP>","4T2016",3328217
"IRBR3<XBSP>","1T2017",3091059
"IRBR3<XBSP>","2T2017",3271516
"IRBR3<XBSP>","3T2017",3439168
"IRBR3<XBSP>","4T2017",3581183
"IRBR3<XBSP>","1T2018",3338759
"IRBR3<XBSP>","2T2018",3521256
"IRBR3<XBSP>","3T2018",3762166
"IRBR3<XBSP>","4T2018",4000780
"IRBR3<XBSP>","1T2019",3661170
"IRBR3<XBSP>","2T2019",3982188
"IRBR3<XBSP>","3T2019",4262220
"IRBR3<XBSP>","4T2019",3945150
"IRBR3<XBSP>","1T2020",3560953
"IRBR3<XBSP>","2T2020",2880315
"IRBR3<XBSP>","3T2020",4876150
"IRBR3<XBSP>","4T2020",4256130
"IRBR3<XBSP>","1T2021",4395844
"IRBR3<XBSP>","2T2021",4211778
"IRBR3<XBSP>","3T2021",4025515
"IRBR3<XBSP>","4T2021",3634360
"IRBR3<XBSP>","1T2022",3693410
"IRBR3<XBSP>","2T2022",3263451
"IRBR3<XBSP>","3T2022",4106821
"IRBR3<XBSP>","4T2022",4073511
"IRBR3<XBSP>","1T2023",4341332
"IRBR3<XBSP>","2T2023",4304381
"IRBR3<XBSP>","3T2023",4330918
"IRBR3<XBSP>","4T2023",4257395
"IRBR3<XBSP>","1T2024",4456842
"IRBR3<XBSP>","2T2024",4588742
"ITSA3<XBSP>","1T2010",26261000
